publicID,timestamp,probNum,energy,score
0053,20180721070526,LA006,75892936,3636
0133,20180721093302,LA006,76660844,3632
0081,20180721091001,LA006,84274252,3592
0130,20180721091824,LA006,89681564,3563
0098,20180721095607,LA006,103182872,3491
0070,20180721071550,LA006,142050330,3284
0099,20180721053016,LA006,230834836,2810
0131,20180721075905,LA006,358651680,2129
0115,20180721091025,LA006,358891696,2128
0116,20180721075324,LA006,358891696,2128
0117,20180721072349,LA006,369977708,2069
0077,20180721031358,LA006,370291080,2067
0011,20180721070005,LA006,413835472,1835
0033,20180721025603,LA006,448183832,1652
0080,20180721074251,LA006,460692088,1585
0008,20180721064700,LA006,615722848,759
0120,20180721071902,LA006,749860976,44
0013,20180721061832,LA006,758284976,0
0018,20180721095132,LA006,758284976,0
0031,20180721065731,LA006,758284976,0
0032,20180720230259,LA006,758284976,0
0034,20180720191056,LA006,758284976,0
0039,20180720200435,LA006,758284976,0
0044,20180721074701,LA006,758284976,0
0052,20180721082449,LA006,758284976,0
0071,20180720184250,LA006,758284976,0
0082,20180720212510,LA006,758284976,0
0084,20180720213935,LA006,758284976,0
0102,20180721011906,LA006,758284976,0
0107,20180721083849,LA006,758284976,0
0119,20180721043536,LA006,758284976,0
0123,20180721093332,LA006,758284976,0
0129,20180721091526,LA006,758284976,0
0137,20180721091612,LA006,758284976,0
0012,20180721083346,LA007,9604230,4000
0079,20180721093523,LA007,24353848,3961
0030,20180721085332,LA007,53676432,3883
0028,20180721094619,LA007,58063820,3872
0022,20180721093642,LA007,65408336,3853
0029,20180721054720,LA007,66034560,3851
0094,20180721064931,LA007,72951012,3833
0007,20180721082214,LA007,75764152,3825
0046,20180721074027,LA007,77183060,3822
0019,20180721083313,LA007,77659028,3820
0048,20180721094414,LA007,83080328,3806
0062,20180720185102,LA007,89981000,3788
0050,20180721063856,LA007,94394624,3776
0036,20180721041125,LA007,103692672,3752
0017,20180721092555,LA007,110350916,3734
0098,20180721095607,LA007,112336300,3729
0122,20180721064302,LA007,116651064,3718
0070,20180721071550,LA007,150236770,3629
0053,20180721070526,LA007,219255816,3447
0133,20180721093302,LA007,231279936,3416
0130,20180721091824,LA007,240537328,3391
0006,20180721091811,LA007,331708448,3151
0081,20180721091001,LA007,608050324,2424
0077,20180721031358,LA007,627125320,2374
0117,20180721072349,LA007,764344620,2012
0093,20180721070514,LA007,877110380,1715
0116,20180721075324,LA007,905192188,1641
0131,20180721075905,LA007,925356808,1588
0011,20180721070005,LA007,928337740,1580
0033,20180721025603,LA007,950802156,1521
0115,20180721091025,LA007,972879976,1463
0080,20180721074251,LA007,1031475692,1309
0008,20180721064700,LA007,1083774688,1171
0123,20180721093332,LA007,1365551336,429
0120,20180721071902,LA007,1506734296,58
0013,20180721061832,LA007,1528766296,0
0018,20180721095132,LA007,1528766296,0
0023,20180720222719,LA007,1528766296,0
0031,20180721065731,LA007,1528766296,0
0032,20180720230259,LA007,1528766296,0
0034,20180720191056,LA007,1528766296,0
0039,20180720200435,LA007,1528766296,0
0044,20180721074701,LA007,1528766296,0
0052,20180721082449,LA007,1528766296,0
0071,20180720184250,LA007,1528766296,0
0082,20180720212510,LA007,1528766296,0
0084,20180720213935,LA007,1528766296,0
0097,20180721054534,LA007,1528766296,0
0099,20180721053016,LA007,1528766296,0
0102,20180721011906,LA007,1528766296,0
0107,20180721083849,LA007,1528766296,0
0119,20180721043536,LA007,1528766296,0
0129,20180721091526,LA007,1528766296,0
0137,20180721091612,LA007,1528766296,0
0012,20180721083346,LA008,9505354,4000
0079,20180721093523,LA008,15481672,3979
0018,20180721095132,LA008,53541392,3850
0006,20180721091811,LA008,57195744,3837
0028,20180721094619,LA008,57606440,3836
0029,20180721054720,LA008,67379744,3803
0022,20180721093642,LA008,68987936,3797
0030,20180721085332,LA008,69045616,3797
0048,20180721094414,LA008,72900224,3784
0019,20180721083313,LA008,73215476,3783
0094,20180721064931,LA008,74464520,3778
0046,20180721074027,LA008,75692612,3774
0036,20180721041125,LA008,83048100,3749
0122,20180721064302,LA008,82998816,3749
0007,20180721082214,LA008,83977524,3746
0062,20180720185102,LA008,91182272,3722
0050,20180721063856,LA008,97590188,3700
0017,20180721092555,LA008,109327664,3660
0098,20180721095607,LA008,109686080,3659
0070,20180721071550,LA008,141102074,3552
0053,20180721070526,LA008,151111972,3518
0133,20180721093302,LA008,157448596,3496
0130,20180721091824,LA008,167423112,3462
0099,20180721053016,LA008,443680876,2522
0081,20180721091001,LA008,591319952,2020
0077,20180721031358,LA008,637206664,1864
0117,20180721072349,LA008,660415460,1785
0093,20180721070514,LA008,894149420,989
0116,20180721075324,LA008,920311124,900
0131,20180721075905,LA008,931594568,862
0011,20180721070005,LA008,932078696,860
0033,20180721025603,LA008,938555980,838
0115,20180721091025,LA008,960156472,765
0080,20180721074251,LA008,993068288,653
0123,20180721093332,LA008,1014639592,579
0008,20180721064700,LA008,1116657932,232
0120,20180721071902,LA008,1157191212,94
0013,20180721061832,LA008,1185055212,0
0023,20180720222719,LA008,1185055212,0
0031,20180721065731,LA008,1185055212,0
0032,20180720230259,LA008,1185055212,0
0034,20180720191056,LA008,1185055212,0
0039,20180720200435,LA008,1185055212,0
0044,20180721074701,LA008,1185055212,0
0052,20180721082449,LA008,1185055212,0
0071,20180720184250,LA008,1185055212,0
0082,20180720212510,LA008,1185055212,0
0084,20180720213935,LA008,1185055212,0
0097,20180721054534,LA008,1185055212,0
0102,20180721011906,LA008,1185055212,0
0107,20180721083849,LA008,1185055212,0
0119,20180721043536,LA008,1185055212,0
0129,20180721091526,LA008,1185055212,0
0137,20180721091612,LA008,1185055212,0
0079,20180721093523,LA009,3340072,4000
0012,20180721083346,LA009,4217624,3987
0006,20180721091811,LA009,13481712,3857
0028,20180721094619,LA009,13602384,3855
0036,20180721041125,LA009,14730264,3840
0081,20180721091001,LA009,14922276,3837
0022,20180721093642,LA009,15090692,3835
0029,20180721054720,LA009,15547376,3828
0122,20180721064302,LA009,15594680,3827
0048,20180721094414,LA009,16291660,3818
0094,20180721064931,LA009,17132348,3806
0019,20180721083313,LA009,18165268,3791
0046,20180721074027,LA009,18478784,3787
0007,20180721082214,LA009,18694220,3784
0062,20180720185102,LA009,20783388,3755
0030,20180721085332,LA009,20955164,3752
0093,20180721070514,LA009,21240648,3748
0050,20180721063856,LA009,22132504,3736
0097,20180721054534,LA009,22560896,3730
0017,20180721092555,LA009,22777836,3727
0023,20180720222719,LA009,28902700,3641
0053,20180721070526,LA009,28854660,3641
0133,20180721093302,LA009,33270740,3579
0130,20180721091824,LA009,35436688,3549
0098,20180721095607,LA009,60143516,3202
0099,20180721053016,LA009,63638516,3153
0070,20180721071550,LA009,115121690,2431
0117,20180721072349,LA009,153234488,1896
0011,20180721070005,LA009,185257700,1446
0116,20180721075324,LA009,209351516,1108
0033,20180721025603,LA009,218953136,973
0131,20180721075905,LA009,227593900,852
0115,20180721091025,LA009,243194940,633
0080,20180721074251,LA009,249222072,548
0123,20180721093332,LA009,259036016,411
0120,20180721071902,LA009,283350700,69
0008,20180721064700,LA009,288318700,0
0013,20180721061832,LA009,288318700,0
0018,20180721095132,LA009,288318700,0
0031,20180721065731,LA009,288318700,0
0032,20180720230259,LA009,288318700,0
0034,20180720191056,LA009,288318700,0
0039,20180720200435,LA009,288318700,0
0044,20180721074701,LA009,288318700,0
0052,20180721082449,LA009,288318700,0
0071,20180720184250,LA009,288318700,0
0077,20180721031358,LA009,288318700,0
0082,20180720212510,LA009,288318700,0
0084,20180720213935,LA009,288318700,0
0102,20180721011906,LA009,288318700,0
0107,20180721083849,LA009,288318700,0
0119,20180721043536,LA009,288318700,0
0129,20180721091526,LA009,288318700,0
0137,20180721091612,LA009,288318700,0
0079,20180721093523,LA010,2801840,4000
0012,20180721083346,LA010,3135700,3994
0006,20180721091811,LA010,13409844,3833
0028,20180721094619,LA010,13530704,3831
0081,20180721091001,LA010,14874456,3810
0036,20180721041125,LA010,14922484,3809
0122,20180721064302,LA010,15042140,3807
0029,20180721054720,LA010,15138940,3806
0048,20180721094414,LA010,15595068,3799
0022,20180721093642,LA010,16027576,3792
0094,20180721064931,LA010,16868108,3779
0046,20180721074027,LA010,17108776,3775
0019,20180721083313,LA010,17252508,3773
0007,20180721082214,LA010,18381976,3755
0030,20180721085332,LA010,19999020,3730
0062,20180720185102,LA010,20687256,3719
0093,20180721070514,LA010,21072644,3713
0017,20180721092555,LA010,21769264,3702
0050,20180721063856,LA010,22060980,3697
0053,20180721070526,LA010,25779784,3639
0023,20180720222719,LA010,25827824,3638
0130,20180721091824,LA010,28470248,3597
0133,20180721093302,LA010,50284224,3254
0070,20180721071550,LA010,103101618,2425
0011,20180721070005,LA010,120312804,2155
0098,20180721095607,LA010,125046328,2080
0117,20180721072349,LA010,153234344,1638
0116,20180721075324,LA010,206951416,795
0131,20180721075905,LA010,208151824,776
0033,20180721025603,LA010,212712828,704
0115,20180721091025,LA010,215352304,663
0080,20180721074251,LA010,226658416,485
0123,20180721093332,LA010,248955032,135
0120,20180721071902,LA010,253059824,71
0008,20180721064700,LA010,257595824,0
0013,20180721061832,LA010,257595824,0
0018,20180721095132,LA010,257595824,0
0031,20180721065731,LA010,257595824,0
0032,20180720230259,LA010,257595824,0
0034,20180720191056,LA010,257595824,0
0039,20180720200435,LA010,257595824,0
0044,20180721074701,LA010,257595824,0
0052,20180721082449,LA010,257595824,0
0071,20180720184250,LA010,257595824,0
0077,20180721031358,LA010,257595824,0
0082,20180720212510,LA010,257595824,0
0084,20180720213935,LA010,257595824,0
0097,20180721054534,LA010,257595824,0
0099,20180721053016,LA010,257595824,0
0102,20180721011906,LA010,257595824,0
0107,20180721083849,LA010,257595824,0
0119,20180721043536,LA010,257595824,0
0129,20180721091526,LA010,257595824,0
0137,20180721091612,LA010,257595824,0
0012,20180721083346,LA011,3002774,4000
0079,20180721093523,LA011,3864540,3982
0028,20180721094619,LA011,10718092,3847
0006,20180721091811,LA011,10741672,3846
0022,20180721093642,LA011,10861548,3844
0007,20180721082214,LA011,11246020,3836
0094,20180721064931,LA011,12110684,3819
0036,20180721041125,LA011,12182988,3818
0019,20180721083313,LA011,12398964,3813
0029,20180721054720,LA011,12926980,3803
0122,20180721064302,LA011,13527804,3791
0048,20180721094414,LA011,13624264,3789
0062,20180720185102,LA011,15641636,3749
0093,20180721070514,LA011,16075624,3740
0097,20180721054534,LA011,16986772,3722
0050,20180721063856,LA011,17303208,3716
0081,20180721091001,LA011,18926456,3684
0053,20180721070526,LA011,20493984,3653
0023,20180720222719,LA011,20542024,3652
0133,20180721093302,LA011,21406024,3635
0046,20180721074027,LA011,22084308,3621
0098,20180721095607,LA011,23364816,3596
0030,20180721085332,LA011,43297884,3201
0099,20180721053016,LA011,51866716,3031
0070,20180721071550,LA011,117284066,1734
0117,20180721072349,LA011,128511240,1512
0115,20180721091025,LA011,156305984,961
0116,20180721075324,LA011,156305984,961
0131,20180721075905,LA011,156305984,961
0033,20180721025603,LA011,183189120,428
0011,20180721070005,LA011,188064120,331
0120,20180721071902,LA011,192694024,239
0008,20180721064700,LA011,204790024,0
0013,20180721061832,LA011,204790024,0
0017,20180721092555,LA011,204790024,0
0018,20180721095132,LA011,204790024,0
0031,20180721065731,LA011,204790024,0
0032,20180720230259,LA011,204790024,0
0034,20180720191056,LA011,204790024,0
0039,20180720200435,LA011,204790024,0
0044,20180721074701,LA011,204790024,0
0052,20180721082449,LA011,204790024,0
0071,20180720184250,LA011,204790024,0
0077,20180721031358,LA011,204790024,0
0080,20180721074251,LA011,204790024,0
0082,20180720212510,LA011,204790024,0
0084,20180720213935,LA011,204790024,0
0102,20180721011906,LA011,204790024,0
0107,20180721083849,LA011,204790024,0
0119,20180721043536,LA011,204790024,0
0123,20180721093332,LA011,204790024,0
0129,20180721091526,LA011,204790024,0
0130,20180721091824,LA011,204790024,0
0137,20180721091612,LA011,204790024,0
0012,20180721083346,LA012,8110056,4000
0007,20180721082214,LA012,21290136,3896
0022,20180721093642,LA012,21482108,3895
0079,20180721093523,LA012,22047548,3890
0094,20180721064931,LA012,23500020,3879
0019,20180721083313,LA012,23692268,3878
0050,20180721063856,LA012,31650740,3815
0030,20180721085332,LA012,34182608,3796
0017,20180721092555,LA012,35297200,3787
0098,20180721095607,LA012,39475188,3754
0028,20180721094619,LA012,43754524,3721
0036,20180721041125,LA012,47091624,3695
0048,20180721094414,LA012,50021208,3672
0029,20180721054720,LA012,51459100,3660
0122,20180721064302,LA012,57819604,3611
0133,20180721093302,LA012,107573764,3221
0053,20180721070526,LA012,121901636,3109
0062,20180720185102,LA012,123440512,3097
0099,20180721053016,LA012,133135832,3021
0070,20180721071550,LA012,138442494,2980
0006,20180721091811,LA012,177265072,2676
0081,20180721091001,LA012,197114444,2521
0117,20180721072349,LA012,233883736,2233
0093,20180721070514,LA012,288321752,1808
0116,20180721075324,LA012,288561256,1806
0011,20180721070005,LA012,307142424,1660
0033,20180721025603,LA012,312565408,1618
0131,20180721075905,LA012,314484964,1603
0077,20180721031358,LA012,333566184,1454
0115,20180721091025,LA012,343766916,1374
0120,20180721071902,LA012,502613556,131
0123,20180721093332,LA012,506020324,105
0008,20180721064700,LA012,519461556,0
0013,20180721061832,LA012,519461556,0
0018,20180721095132,LA012,519461556,0
0023,20180720222719,LA012,519461556,0
0031,20180721065731,LA012,519461556,0
0032,20180720230259,LA012,519461556,0
0034,20180720191056,LA012,519461556,0
0039,20180720200435,LA012,519461556,0
0044,20180721074701,LA012,519461556,0
0046,20180721074027,LA012,519461556,0
0052,20180721082449,LA012,519461556,0
0071,20180720184250,LA012,519461556,0
0080,20180721074251,LA012,519461556,0
0082,20180720212510,LA012,519461556,0
0084,20180720213935,LA012,519461556,0
0097,20180721054534,LA012,519461556,0
0102,20180721011906,LA012,519461556,0
0107,20180721083849,LA012,519461556,0
0119,20180721043536,LA012,519461556,0
0129,20180721091526,LA012,519461556,0
0130,20180721091824,LA012,519461556,0
0137,20180721091612,LA012,519461556,0
0012,20180721083346,LA013,4993312,4000
0018,20180721095132,LA013,17686388,3885
0107,20180721083849,LA013,17711484,3884
0028,20180721094619,LA013,19009424,3873
0022,20180721093642,LA013,19103636,3872
0007,20180721082214,LA013,20353240,3860
0094,20180721064931,LA013,21770256,3848
0019,20180721083313,LA013,22034428,3845
0036,20180721041125,LA013,23113704,3835
0029,20180721054720,LA013,23761960,3829
0079,20180721093523,LA013,24325068,3824
0048,20180721094414,LA013,26523544,3804
0062,20180720185102,LA013,27559020,3795
0050,20180721063856,LA013,30593320,3768
0093,20180721070514,LA013,31239632,3762
0017,20180721092555,LA013,32053264,3754
0046,20180721074027,LA013,32464272,3751
0122,20180721064302,LA013,35066308,3727
0030,20180721085332,LA013,39458960,3687
0098,20180721095607,LA013,44762896,3639
0133,20180721093302,LA013,49966688,3592
0053,20180721070526,LA013,62662648,3477
0006,20180721091811,LA013,79415800,3325
0099,20180721053016,LA013,119154808,2965
0070,20180721071550,LA013,136519030,2808
0081,20180721091001,LA013,164209284,2557
0117,20180721072349,LA013,224042628,2015
0116,20180721075324,LA013,275119664,1552
0131,20180721075905,LA013,291922060,1400
0033,20180721025603,LA013,301763548,1311
0011,20180721070005,LA013,307357216,1260
0115,20180721091025,LA013,309443228,1241
0077,20180721031358,LA013,328285480,1070
0120,20180721071902,LA013,434398648,109
0008,20180721064700,LA013,446494648,0
0013,20180721061832,LA013,446494648,0
0023,20180720222719,LA013,446494648,0
0031,20180721065731,LA013,446494648,0
0032,20180720230259,LA013,446494648,0
0034,20180720191056,LA013,446494648,0
0039,20180720200435,LA013,446494648,0
0044,20180721074701,LA013,446494648,0
0052,20180721082449,LA013,446494648,0
0071,20180720184250,LA013,446494648,0
0080,20180721074251,LA013,446494648,0
0082,20180720212510,LA013,446494648,0
0084,20180720213935,LA013,446494648,0
0097,20180721054534,LA013,446494648,0
0102,20180721011906,LA013,446494648,0
0119,20180721043536,LA013,446494648,0
0123,20180721093332,LA013,446494648,0
0129,20180721091526,LA013,446494648,0
0130,20180721091824,LA013,446494648,0
0137,20180721091612,LA013,446494648,0
0012,20180721083346,LA014,5180522,4000
0079,20180721093523,LA014,16103020,3912
0028,20180721094619,LA014,20595696,3875
0007,20180721082214,LA014,20953956,3872
0022,20180721093642,LA014,21242072,3870
0094,20180721064931,LA014,23164008,3855
0036,20180721041125,LA014,23452264,3852
0019,20180721083313,LA014,23644376,3851
